smiles,E1-CAM
[H]C([H])([H])C1([H])C(=O)OC1([H])[H],0.21781325
[H]N1C([H])([H])C(=O)C1([H])C([H])([H])[H],0.15885998
[H]C1([H])OC([H])(C([H])([H])[H])C1=O,0.16011681
[H]C([H])([H])N1C(=O)C([H])([H])C1([H])[H],0.22331463
[H]N=C1OC([H])([H])C1([H])N([H])[H],0.23228146
[H]N([H])C1([H])C(=O)OC1([H])[H],0.20239691
[H]OC1([H])C(=O)C([H])([H])C1([H])[H],0.16027483
[H]OC1([H])C(=O)N([H])C1([H])[H],0.209552
[H]N=C1OC([H])([H])C1([H])O[H],0.2382128
[H]OC1([H])C(=O)OC1([H])[H],0.20614534
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.30507085
[H]OC1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.25769729
[H]C([H])([H])C1([H])OC([H])([H])C1([H])C([H])([H])[H],0.27398827
[H]OC1([H])C([H])([H])OC1([H])C([H])([H])[H],0.25941349
[H]OC1([H])C([H])([H])C([H])([H])C1([H])O[H],0.25192765
[H]N=C1N([H])C([H])=NC1([H])[H],0.211327
[H]C1=C([H])C([H])([H])C(=O)C1([H])[H],0.15849249
[H]C1=C([H])C([H])([H])C(=O)N1[H],0.20019195
[H]C1=NC([H])([H])C(=O)N1[H],0.18724149
[H]C1=NC([H])([H])C(=O)O1,0.19972523
[H]N=C1OC([H])([H])C([H])=C1[H],0.21268305
[H]C1=C([H])C([H])([H])C([H])([H])C1=O,0.1469532
[H]C1=C([H])C([H])([H])N([H])C1=O,0.18352246
[H]N=C1OC([H])([H])C([H])([H])C1([H])[H],0.24304534
[H]N=C1OC([H])([H])OC1([H])[H],0.24280647
[H]N=C1OC([H])([H])C([H])([H])O1,0.27311731
[H]C1([H])C(=O)C([H])([H])C([H])([H])C1([H])[H],0.15826832
[H]N1C(=O)C([H])([H])C([H])([H])C1([H])[H],0.21204728
[H]C1([H])OC(=O)C([H])([H])C1([H])[H],0.21371203
[H]C1([H])OC([H])([H])C([H])([H])C1=O,0.15755171
[H]C1([H])OC(=O)C([H])([H])O1,0.21454256
[H]N1C(=O)N([H])C([H])([H])C1([H])[H],0.24745893
[H]N1C(=O)OC([H])([H])C1([H])[H],0.25583043
[H]C1([H])OC(=O)OC1([H])[H],0.2612142
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.25217755
[H]C1=C(C([H])([H])[H])C([H])([H])OC1([H])[H],0.23832672
[H]C([H])([H])C1=NC([H])([H])C([H])([H])O1,0.2463638
[H]C1=C([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.2558047
[H]C1=NC([H])([H])C([H])(C([H])([H])[H])O1,0.2398996
[H]OC1([H])C([H])([H])C([H])=C([H])C1([H])[H],0.26021095
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0.25507339
[H]C1=NC([H])(C([H])([H])[H])C([H])([H])O1,0.2397379
[H]C1=C([H])C([H])(C([H])([H])[H])OC1([H])[H],0.23210506
[H]OC1([H])C([H])=C([H])C([H])([H])C1([H])[H],0.24912735
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.32453329
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H],0.26864859
[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C1([H])[H],0.26964083
[H]C1([H])OC([H])([H])C([H])(C([H])([H])[H])O1,0.28407596
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])O1,0.28556798
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.26568292
[H]OC1([H])C([H])([H])OC([H])([H])C1([H])[H],0.26705367
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.2778543
[H]OC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.25287211
[H]C([H])([H])N1C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.24146879
[H]OC1([H])C([H])(O[H])C1([H])C([H])([H])[H],0.23203892
[H]C([H])([H])C12C([H])([H])C([H])([H])C1([H])C2([H])[H],0.27439251
[H]C([H])([H])C12OC([H])([H])C1([H])C2([H])[H],0.25988755
[H]C([H])([H])C12C([H])([H])OC1([H])C2([H])[H],0.25395621
[H]C([H])([H])C12OC1([H])C([H])([H])C2([H])[H],0.28546876
[H]OC12C([H])([H])C([H])([H])C1([H])C2([H])[H],0.26722272
[H]OC12C([H])([H])OC1([H])C2([H])[H],0.24884071
[H]C#CC#CC#C[H],0.13934977
[H]C#CC#CC#N,0.14679151
N#CC#CC#N,0.15728711
[H]C#CC([H])([H])C([H])([H])C#C[H],0.24055373
[H]C#CC([H])([H])C([H])([H])C#N,0.24082935
[H]C([H])(C#N)C([H])([H])C#N,0.27843126
[H]C#CC#CC([H])=O,0.13651639
[H]C(=O)C#CC#N,0.13441433
[H]C(=O)C#CC([H])=O,0.14205452
[H]C#CC([H])([H])OC([H])=N[H],0.22776497
[H]N=C([H])OC([H])([H])C#N,0.2259275
[H]C#CC([H])([H])C([H])([H])C([H])=O,0.15595311
[H]C(=O)C([H])([H])C([H])([H])C#N,0.15580611
[H]C#CC([H])([H])N([H])C([H])=O,0.21161364
[H]C(=O)N([H])C([H])([H])C#N,0.211327
[H]C#CC([H])([H])OC([H])=O,0.20827313
[H]C(=O)OC([H])([H])C#N,0.20849362
[H]N=C([H])OC([H])([H])C([H])=O,0.15291762
[H]C(=O)C([H])([H])C([H])([H])C([H])=O,0.15653375
[H]C(=O)N([H])C([H])([H])C([H])=O,0.15515933
[H]C(=O)OC([H])([H])C([H])=O,0.15543127
[H]C([H])([H])C#CC#CC([H])([H])[H],0.1741477
[H]C#CC([H])([H])C#CC([H])([H])[H],0.23930793
[H]C([H])([H])C#CC([H])([H])C#N,0.24031486
[H]C(=O)C([H])([H])C#CC([H])([H])[H],0.1581838
[H]C(=O)N([H])C([H])=NC([H])([H])[H],0.17526488
[H]C(=O)OC([H])=NC([H])([H])[H],0.20519721
[H]C#CC#CC([H])([H])C([H])([H])[H],0.17374346
[H]C([H])([H])C([H])([H])C#CC#N,0.18793972
[H]C#CC#CC([H])([H])O[H],0.16700731
[H]OC([H])([H])C#CC#N,0.18081771
[H]C(=O)C#CC([H])([H])C([H])([H])[H],0.14463432
[H]OC([H])([H])C#CC([H])=O,0.14504591
[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],0.2381246
[H]OC([H])([H])C#CC([H])([H])C([H])([H])[H],0.22444283
[H]OC([H])([H])C#CC([H])([H])O[H],0.22705938
[H]C(=NC([H])([H])C([H])([H])[H])OC([H])([H])[H],0.21324531
[H]OC([H])([H])C([H])([H])C#CC([H])([H])[H],0.24194653
[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],0.24190978
[H]C([H])([H])C#CC([H])([H])OC([H])([H])[H],0.22847791
[H]C(=NC([H])([H])[H])OC([H])([H])C([H])([H])[H],0.2164278
[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.24287629
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C#N,0.28228259
[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])[H],0.23617321
[H]C#CC([H])([H])OC([H])([H])C([H])([H])[H],0.23095849
[H]C([H])(C#N)OC([H])([H])C([H])([H])[H],0.26022932
[H]C#CC([H])([H])C([H])([H])OC([H])([H])[H],0.24285057
[H]C([H])([H])OC([H])([H])C([H])([H])C#N,0.28172033
[H]C#CC([H])([H])C([H])([H])C([H])([H])O[H],0.24319234
[H]OC([H])([H])C([H])([H])C([H])([H])C#N,0.26710145
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.15726506
[H]C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H],0.21194438
[H]C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],0.2113123
[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],0.15694167
[H]C(=O)C([H])([H])C([H])([H])OC([H])([H])[H],0.15619198
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])=O,0.15782733
[H]OC([H])([H])C([H])([H])N([H])C([H])=O,0.21228615
[H]N=C([H])OC([H])([H])C([H])([H])O[H],0.22829783
[H]OC([H])([H])C([H])([H])OC([H])=O,0.21152177
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.32875946
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.26248941
[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.2763145
[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],0.27535167
[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],0.2821356
[H]OC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H],0.26327952
[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],0.27870321
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H],0.26323909
[H]C#CC1([H])C([H])([H])C([H])([H])C1([H])[H],0.23638269
[H]C#CC1([H])OC([H])([H])C1([H])[H],0.22433626
[H]C#CC1([H])C([H])([H])OC1([H])[H],0.23631654
[H]C1([H])C([H])([H])C([H])(C#N)C1([H])[H],0.27282699
[H]N1C([H])([H])C([H])([H])C1([H])C#N,0.23597477
[H]C1([H])OC([H])(C#N)C1([H])[H],0.24497468
[H]C1([H])OC([H])([H])C1([H])C#N,0.26202269
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],0.15422957
[H]C(=O)C1([H])OC([H])([H])C1([H])[H],0.15037456
[H]C(=O)C1([H])C([H])([H])OC1([H])[H],0.15546067
[H]C(=O)N1C([H])([H])C([H])([H])C1([H])[H],0.20496936
[H]C([H])([H])N=C1OC([H])([H])C1([H])[H],0.23089601
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.31261549
[H]C([H])([H])C([H])([H])C1([H])OC([H])([H])C1([H])[H],0.27042726
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])OC1([H])[H],0.26393733
[H]C([H])([H])OC1([H])C([H])([H])C([H])([H])C1([H])[H],0.27588086
[H]C([H])([H])OC1([H])C([H])([H])OC1([H])[H],0.26263273
[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.2617434
[H]OC([H])([H])C1([H])OC([H])([H])C1([H])[H],0.26310312
[H]OC([H])([H])C1([H])C([H])([H])OC1([H])[H],0.2654661
[H]C#CC([H])([H])C1([H])C([H])([H])C1([H])[H],0.24222583
[H]C#CC([H])([H])C1([H])OC1([H])[H],0.24173339
[H]C#CC([H])([H])N1C([H])([H])C1([H])[H],0.23470692
[H]C([H])(C#N)C1([H])C([H])([H])C1([H])[H],0.28160273
[H]N1C([H])([H])C1([H])C([H])([H])C#N,0.25925547
[H]C([H])(C#N)C1([H])OC1([H])[H],0.28032018
[H]C([H])(C#N)N1C([H])([H])C1([H])[H],0.25513954
[H]N=C([H])OC1([H])C([H])([H])C1([H])[H],0.22826476
[H]C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],0.15597884
[H]C(=O)C([H])([H])C1([H])N([H])C1([H])[H],0.15694534
[H]C(=O)C([H])([H])C1([H])OC1([H])[H],0.15476611
[H]C(=O)C([H])([H])N1C([H])([H])C1([H])[H],0.15524753
[H]C(=O)N([H])C1([H])C([H])([H])C1([H])[H],0.20652753
[H]C(=O)OC1([H])C([H])([H])C1([H])[H],0.20686563
[H]C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],0.22798179
[H]N1C([H])([H])C1([H])C#CC([H])([H])[H],0.22400184
[H]C([H])([H])C#CC1([H])OC1([H])[H],0.22450163
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],0.30331423
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])[H],0.30128934
[H]C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C1([H])[H],0.26872944
[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],0.27869953
[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],0.27742801
[H]N1C([H])([H])C1([H])C([H])([H])OC([H])([H])[H],0.26364334
[H]C([H])([H])OC([H])([H])C1([H])OC1([H])[H],0.28222379
[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],0.26277238
[H]OC([H])([H])C([H])([H])C1([H])OC1([H])[H],0.26524193
[H]OC([H])([H])C([H])([H])N1C([H])([H])C1([H])[H],0.27720016
[H]C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],0.22722108
[H]C([H])([H])C1([H])C([H])([H])C1([H])C#N,0.25960091
[H]C#CC1([H])N([H])C1([H])C([H])([H])[H],0.22825741
[H]N1C([H])(C#N)C1([H])C([H])([H])[H],0.25162998
[H]C#CC1([H])OC1([H])C([H])([H])[H],0.22670659
[H]C([H])([H])C1([H])OC1([H])C#N,0.25745475
[H]C#CC1([H])N(C([H])([H])[H])C1([H])[H],0.22022401
[H]C([H])([H])N1C([H])([H])C1([H])C#N,0.23919033
[H]C#CC1([H])C([H])([H])C1([H])O[H],0.22722475
[H]OC1([H])C([H])([H])C1([H])C#N,0.25691453
[H]C(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H],0.16021603
[H]C(=O)N1C([H])([H])C1([H])C([H])([H])[H],0.19088702
[H]C(=O)C1([H])N([H])C1([H])C([H])([H])[H],0.15583184
[H]C(=O)C1([H])OC1([H])C([H])([H])[H],0.14961385
[H]C(=O)C1([H])N(C([H])([H])[H])C1([H])[H],0.1469091
[H]OC1([H])C([H])([H])C1([H])C([H])=O,0.16010946
[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.26074749
[H]OC([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],0.25863808
[H]OC([H])([H])C1([H])OC1([H])C([H])([H])[H],0.279203
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.29070921
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])[H],0.26374991
[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C([H])([H])[H],0.25853885
[H]C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],0.30469968
[H]C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],0.25788104
[H]OC([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],0.25634859
[H]C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.27505033
[H]OC1([H])C([H])([H])C1([H])OC([H])([H])[H],0.25100524
[H]OC([H])([H])C1([H])C([H])([H])C1([H])O[H],0.26057109
[H]C([H])([H])C(=O)C1([H])C([H])([H])C1([H])[H],0.16862795
[H]N1C([H])([H])C1([H])C(=O)C([H])([H])[H],0.16927107
[H]C([H])([H])C(=O)C1([H])OC1([H])[H],0.16103922
[H]C([H])([H])C(=O)N1C([H])([H])C1([H])[H],0.19270611
[H]N([H])C(=O)C1([H])C([H])([H])C1([H])[H],0.2162661
[H]N([H])C(=O)C1([H])N([H])C1([H])[H],0.21650498
[H]N([H])C(=O)C1([H])OC1([H])[H],0.20532216
[H]N([H])C(=O)N1C([H])([H])C1([H])[H],0.22779804
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.30634605
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])OC1([H])[H],0.2984817
[H]C([H])([H])C([H])(N1C([H])([H])C1([H])[H])C([H])([H])[H],0.26822965
[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.26988337
[H]OC([H])(C([H])([H])[H])C1([H])N([H])C1([H])[H],0.26441875
[H]OC([H])(C([H])([H])[H])C1([H])OC1([H])[H],0.28860348
[H]C1([H])C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],0.29654868
[H]C1([H])OC2(C1([H])[H])C([H])([H])C2([H])[H],0.25643679
[H]C1([H])OC([H])([H])C12C([H])([H])C2([H])[H],0.25427593
[H]N1C([H])([H])C12C([H])([H])OC2([H])[H],0.24936255
[H]C1([H])OC12C([H])([H])C([H])([H])C2([H])[H],0.28699018
[H]C1([H])OC([H])([H])C12OC2([H])[H],0.26157435
[H]C1=C([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.22115377
[H]C1=C([H])C2([H])OC1([H])C2([H])[H],0.20883172
[H]C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.32349696
[H]C1([H])OC2([H])C([H])([H])C1([H])C2([H])[H],0.27824384
[H]C1([H])C([H])([H])C2([H])OC1([H])C2([H])[H],0.28127566
[H]C([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.32553287
[H]C([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.26902344
[H]OC1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.26481931
[H]OC1([H])C2([H])OC1([H])C2([H])[H],0.25421713
[H]C1=C([H])C([H])([H])C([H])([H])OC1([H])[H],0.24866799
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.25538944
[H]C1=NC([H])([H])C([H])([H])C([H])([H])O1,0.21943757
[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.31773467
[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.28113969
[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H],0.27590291
[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])O1,0.29816933
[H]C1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C12[H],0.29107303
[H]C1([H])OC2([H])C([H])([H])C([H])([H])C12[H],0.2616993
[H]C1([H])OC2([H])C([H])([H])OC12[H],0.25640004
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C12[H],0.27900455
[H]C([H])([H])C1([H])C2([H])OC([H])([H])C21[H],0.25634859
[H]OC1([H])C2([H])C([H])([H])C([H])([H])C12[H],0.25906437
[H]OC1([H])C2([H])OC([H])([H])C12[H],0.24305269
[H]C1=C([H])C2([H])C([H])([H])C2([H])C1([H])[H],0.23474734
[H]C1=NC2([H])C([H])([H])C2([H])O1,0.23074534
[H]C1=C([H])C2([H])N([H])C2([H])C1([H])[H],0.22395406
[H]C1=C([H])C2([H])OC2([H])C1([H])[H],0.22969798
[H]C1([H])C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],0.29020207
[H]C1([H])OC2([H])C([H])([H])C2([H])C1([H])[H],0.26515741
[H]C1([H])OC([H])([H])C2([H])C([H])([H])C12[H],0.28469335
[H]C1([H])OC2([H])C([H])([H])C2([H])O1,0.2694093
[H]C1([H])C([H])([H])C2([H])OC2([H])C1([H])[H],0.30094023
[H]N1C2([H])C([H])([H])OC([H])([H])C12[H],0.24906488
[H]C1([H])OC([H])([H])C2([H])OC12[H],0.29203586
[H]N=C1OC2([H])C([H])([H])C12[H],0.2436811
[H]C1([H])C(=O)C2([H])C([H])([H])C12[H],0.1687088
[H]C1([H])C(=O)N2C([H])([H])C21[H],0.18196061
[H]N1C2([H])C(=O)C([H])([H])C12[H],0.16369619
[H]C1([H])C(=O)C2([H])OC12[H],0.15802577
[H]C1([H])C(=O)C2([H])N1C2([H])[H],0.16568433
[H]N1C(=O)C2([H])C([H])([H])C12[H],0.20251083
[H]C1([H])C2([H])OC(=O)C12[H],0.21761848
[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C12[H],0.28269786
[H]C([H])([H])C1([H])C([H])([H])C2([H])OC21[H],0.28937154
[H]C([H])([H])C1([H])OC2([H])C([H])([H])C12[H],0.26931008
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C12[H],0.25874098
[H]OC1([H])C([H])([H])C2([H])N([H])C12[H],0.24867901
[H]OC1([H])C([H])([H])C2([H])OC12[H],0.27325696
[H]OC1([H])C([H])([H])N2C([H])([H])C21[H],0.24837032
[H]C1([H])C2([H])C3([H])C([H])([H])C2([H])C13[H],0.3294283
[H]C1([H])N2C3([H])C([H])([H])C2([H])C13[H],0.26406595
[H]C1([H])C2([H])C3([H])OC2([H])C13[H],0.25367692
[H]N1C2([H])C3([H])N([H])C2([H])C13[H],0.23157955
[H]N1C2([H])C3([H])OC2([H])C13[H],0.23473999
[H]C12OC3([H])C1([H])OC23[H],0.24009804
[H]C1([H])C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H],0.27982406
[H]C1([H])OC1([H])C1([H])C([H])([H])C1([H])[H],0.30017216
[H]C1([H])N(C2([H])C([H])([H])C2([H])[H])C1([H])[H],0.25887695
[H]N1C([H])([H])C1([H])C1([H])N([H])C1([H])[H],0.25582308
[H]N1C([H])([H])C1([H])C1([H])OC1([H])[H],0.25982876
[H]C1([H])OC1([H])C1([H])OC1([H])[H],0.29410118
[H]C1([H])C2([H])C1([H])C1([H])C([H])([H])C21[H],0.2422295
[H]N1C2([H])C1([H])C1([H])C([H])([H])C21[H],0.22558573
[H]C1([H])C2([H])C3([H])OC3([H])C12[H],0.25097217
[H]C1([H])N2C1([H])C1([H])C([H])([H])C21[H],0.24696282
[H]N1C2([H])C1([H])C1([H])N([H])C21[H],0.21550539
[H]N1C2([H])C3([H])OC3([H])C12[H],0.2315869
[H]C12OC1([H])C1([H])OC21[H],0.25031435
[H]C1([H])N2C3([H])C([H])([H])C1([H])C23[H],0.27225003
[H]C1([H])C2([H])C([H])([H])C3([H])C1([H])C23[H],0.28582155
[H]C1([H])C2([H])N3C1([H])C3([H])C2([H])[H],0.27356933
[H]C1([H])N2C([H])([H])C3([H])C2([H])C13[H],0.25467282
[H]C1([H])C2([H])OC3([H])C1([H])C23[H],0.25781489
[H]C12C3([H])C1([H])C1([H])C2([H])C31[H],0.25118531
[H]C12N3C1([H])C1([H])C3([H])C21[H],0.22860653
[H]c1nnc([H])c([H])c1[H],0.13943429
[H]c1nnnc([H])c1[H],0.14148858
[H]c1nnc([H])nn1,0.08950666
[H]c1nnnc([H])n1,0.11757579
[H]c1nnnnc1[H],0.12257737
[H]c1nn([H])c(C([H])([H])[H])c1[H],0.24468436
[H]c1noc(C([H])([H])[H])c1[H],0.23294295
[H]c1nnn([H])c1C([H])([H])[H],0.21454256
[H]c1nnoc1C([H])([H])[H],0.20905589
[H]c1nn([H])c([H])c1C([H])([H])[H],0.23928956
[H]c1c(C([H])([H])[H])nnn1[H],0.21420814
[H]c1noc([H])c1C([H])([H])[H],0.23046604
[H]c1onnc1C([H])([H])[H],0.20750139
[H]c1nc(C([H])([H])[H])n([H])n1,0.23986285
[H]c1noc(C([H])([H])[H])n1,0.22984866
[H]c1c(C([H])([H])[H])nn([H])c1[H],0.24549652
[H]c1nc(C([H])([H])[H])nn1[H],0.23856927
[H]c1nn([H])nc1C([H])([H])[H],0.24010907
[H]n1nnc(C([H])([H])[H])n1,0.21785735
[H]c1onc(C([H])([H])[H])c1[H],0.2425235
[H]c1nc(C([H])([H])[H])no1,0.22940766
[H]c1nonc1C([H])([H])[H],0.22002556
[H]C([H])([H])c1nnon1,0.20320907
[H]c1nn(C([H])([H])[H])c([H])c1[H],0.23946228
[H]c1nnn(C([H])([H])[H])c1[H],0.21679897
[H]c1nc([H])n(C([H])([H])[H])n1,0.23801068
[H]c1nnc([H])n1C([H])([H])[H],0.22737543
[H]c1nnnn1C([H])([H])[H],0.22582828
[H]c1nn(C([H])([H])[H])nc1[H],0.2367906
[H]c1nnn(C([H])([H])[H])n1,0.22187405
[H]C([H])([H])n1nnnn1,0.23015735
[H]c1nn([H])c(N([H])[H])c1[H],0.21151442
[H]c1noc(N([H])[H])c1[H],0.21733184
[H]c1nnn([H])c1N([H])[H],0.21422652
[H]c1nnoc1N([H])[H],0.20316497
[H]c1nn([H])c([H])c1N([H])[H],0.20770719
[H]c1c(N([H])[H])nnn1[H],0.20656061
[H]c1noc([H])c1N([H])[H],0.20138263
[H]c1onnc1N([H])[H],0.18690707
[H]c1nc(N([H])[H])n([H])n1,0.22615535
[H]c1noc(N([H])[H])n1,0.23863909
[H]c1c(N([H])[H])nn([H])c1[H],0.2220284
[H]c1nc(N([H])[H])nn1[H],0.22455308
[H]c1nn([H])nc1N([H])[H],0.21280799
[H]N([H])c1nnn([H])n1,0.21205463
[H]c1onc(N([H])[H])c1[H],0.22694178
[H]c1nc(N([H])[H])no1,0.22422233
[H]c1nonc1N([H])[H],0.20916981
[H]N([H])c1nnon1,0.19680734
[H]c1nn([H])c(=O)n1[H],0.23426225
[H]c1noc(=O)n1[H],0.24651447
[H]n1nnn([H])c1=O,0.21791982
[H]n1nnoc1=O,0.21837184
[H]c1noc(=O)o1,0.25958253
O=c1onno1,0.22510432
[H]Oc1c([H])c([H])nn1[H],0.22036733
[H]Oc1c([H])nn([H])c1[H],0.22275236
[H]Oc1nnn([H])c1[H],0.219037
[H]Oc1nc([H])nn1[H],0.25462505
[H]Oc1nn([H])c([H])c1[H],0.23338027
[H]Oc1nc([H])n([H])n1,0.23838552
[H]Oc1nn([H])nc1[H],0.22496467
[H]Oc1nnn([H])n1,0.22445018
[H]Oc1noc([H])c1[H],0.24303064
[H]Oc1noc([H])n1,0.23848475
[H]Oc1nnon1,0.20899341
[H]ON=C(C#CC([H])([H])[H])C([H])([H])[H],0.19703518
[H]C#CC([H])([H])C(=NO[H])C([H])([H])[H],0.2288454
[H]ON=C(C([H])([H])[H])C([H])([H])C#N,0.22665514
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])=O,0.15365995
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])([H])O[H],0.22863225
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.2304146
[H]ON=C(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.224814
[H]ON=C(C(=NO[H])C([H])([H])[H])C([H])([H])[H],0.20089019
[H]ON=C(C(=O)N([H])[H])C([H])([H])[H],0.1770215
[H]ON=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.23037785
[H]ON=C(C([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.22852935
[H]ON=C1C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.22359025
[H]ON=C1C([H])([H])N(C([H])([H])[H])C1([H])[H],0.21230085
[H]ON=C1C([H])([H])C([H])(O[H])C1([H])[H],0.22379604
[H]C#CC(C#C[H])=NO[H],0.18434197
[H]C#CC(=NO[H])C([H])([H])C([H])([H])[H],0.19920707
[H]C#CC(=NO[H])C([H])([H])O[H],0.19821851
[H]ON=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.22630602
[H]ON=C(C([H])([H])O[H])C([H])([H])C([H])([H])[H],0.23582777
[H]ON=C1C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.22302063
[H]ON=C1C([H])([H])N([H])C1([H])C([H])([H])[H],0.21459401
[H]ON=C1C([H])([H])OC1([H])C([H])([H])[H],0.22477357
[H]ON=C1C([H])([H])C([H])([H])C1([H])O[H],0.21834979
[H]ON=C1C([H])([H])C([H])=C([H])C1([H])[H],0.22551959
[H]ON=C1C([H])=C([H])C([H])([H])C1([H])[H],0.19804579
[H]ON=C1C([H])=C([H])N([H])C1([H])[H],0.17208607
[H]ON=C1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.22553796
[H]ON=C1C([H])([H])OC([H])([H])C1([H])[H],0.22240692
[H]ON=C(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.22790094
