smiles,heat_capacity
Cc1c(cco1)N,25.193
Cc1c(nco1)N,23.878
Cc1cc[nH]c1N,26.48
Cc1ccoc1N,25.302
Cc1c(ocn1)N,23.806
Cc1c(cc[nH]1)O,26.031
Cc1c(cco1)O,24.393
Cc1c(nc[nH]1)O,24.024
Cc1c(nco1)O,22.645
Cc1cc[nH]c1O,25.999
Cc1c([nH]cn1)O,24.472
c1coc(c1N)N,24.536
c1nc(c(o1)N)N,23.293
c1c[nH]c(c1O)N,25.446
c1coc(c1O)N,24.081
c1[nH]c(c(n1)O)N,23.537
c1nc(c(o1)N)O,22.479
c1c[nH]c(c1N)O,24.818
c1[nH]c(c(n1)N)O,23.334
c1coc(c1N)O,23.893
c1c[nH]c(c1O)O,24.676
c1[nH]c(c(n1)O)O,23.364
Cc1c[nH]cc1C,26.981
Cc1c[nH]cc1N,26.984
Cc1c[nH]cc1O,26.093
Cc1cocc1C,25.392
Cc1cocc1N,25.208
c1c(c(c[nH]1)N)N,26.767
c1c(c(c[nH]1)O)N,24.948
c1c(c(co1)N)N,24.742
c1c(c(c[nH]1)O)O,25.271
Cc1cccn1C,26.091
Cn1cccc1N,25.772
Cn1cccc1O,25.178
Cc1nccn1C,24.819
Cn1ccnc1O,23.333
Cc1cncn1C,24.648
Cn1cncc1O,23.654
Cn1cc[nH]c1=O,23.477
CN1C=COC1=N,23.322
Cn1ccoc1=O,21.876
C#Cc1ccc[nH]1,22.9
C#Cc1ccco1,21.464
C#Cc1cnc[nH]1,21.461
C#Cc1cnco1,20.117
C#Cc1[nH]ccn1,21.45
C#Cc1ncco1,20.134
c1cc([nH]c1)C#N,20.457
c1cc(oc1)C#N,19.154
c1c([nH]cn1)C#N,19.114
c1c(ocn1)C#N,17.914
c1cnc([nH]1)C#N,19.197
c1coc(n1)C#N,18.031
C#Cc1cc[nH]c1,23.043
C#Cc1c[nH]cn1,21.6
C#Cc1ccoc1,21.562
C#Cc1cocn1,20.24
c1c[nH]cc1C#N,20.53
c1c(nc[nH]1)C#N,19.222
c1cocc1C#N,19.235
c1c(nco1)C#N,18.024
c1cc([nH]c1)C=O,21.157
c1cc(oc1)C=O,19.823
c1c([nH]cn1)C=O,19.894
c1c(ocn1)C=O,18.595
c1cnc([nH]1)C=O,19.949
c1coc(n1)C=O,18.814
c1c[nH]cc1C=O,21.21
c1c(nc[nH]1)C=O,19.978
c1cocc1C=O,20.026
c1c(nco1)C=O,18.797
c1ccn(c1)C=O,20.718
c1cn(cn1)C=O,19.54
CN=c1[nH]cco1,23.906
CN=c1occo1,22.015
CCc1ccc[nH]1,25.594
CCc1ccco1,24.157
CCc1cnco1,22.821
CCc1[nH]ccn1,24.253
CCc1ncco1,22.922
CNc1ccc[nH]1,25.007
CNc1ccco1,24.03
CNc1cnco1,22.613
CNc1ncco1,22.842
COc1ccc[nH]1,24.416
COc1ccco1,22.803
COc1cnc[nH]1,22.668
COc1cnco1,21.373
COc1[nH]ccn1,22.797
COc1ncco1,21.224
c1coc(n1)CN,22.424
c1cc([nH]c1)CO,24.059
c1cc(oc1)CO,22.717
c1c([nH]cn1)CO,22.932
c1c(ocn1)CO,21.414
c1cnc([nH]1)CO,22.855
c1coc(n1)CO,21.646
CCc1cc[nH]c1,25.695
CCc1c[nH]cn1,24.269
CCc1ccoc1,24.173
CCc1cocn1,22.939
CNc1cc[nH]c1,25.578
CNc1c[nH]cn1,24.132
CNc1ccoc1,23.926
CNc1cocn1,22.711
COc1cc[nH]c1,24.264
COc1c[nH]cn1,22.784
COc1ccoc1,22.554
COc1cocn1,21.379
c1c[nH]cc1CO,24.158
c1c(nc[nH]1)CO,23.088
c1cocc1CO,22.715
c1c(nco1)CO,21.719
CCn1cccc1,25.042
CCn1ccnc1,23.624
c1cc2n(c1)CC2,21.109
c1c2n(cn1)CC2,19.696
c1cn2c(n1)CC2,19.872
CC#CC(C)(C)C,33.532
CC#CC(C)(C)O,32.465
CC(C)(C)CC#C,33.308
CC(C)(C)CC#N,31.164
CC(C)(CC#C)O,32.365
CC(C)(CC#N)O,30.162
CC(C)(C)CC=O,32.047
CC(C)(C)NC=O,31.372
CC(C)(C)OC=O,30.464
CC(C)(CC=O)O,31.146
CC(C)(C)CCO,34.638
CC(C)(CCO)O,33.548
CCCC(C)(C)C,35.867
CCCC(C)(C)O,34.823
CCOC(C)(C)C,34.56
CC(C)(C)COC,34.198
CC(C)(COC)O,33.192
CC(=O)C(C)(C)C,32.977
CC(=O)C(C)(C)O,31.978
CC(C)(C)C(=O)N,32.795
CC(C)([NH3+])C([O-])=O,29.265
CC(C)(C(=O)N)O,31.741
CC(C)C(C)(C)C,36.54
CC(C)C(C)(C)O,35.288
CC(O)C(C)(C)C,35.279
CC(O)C(C)(C)O,34.301
CC(=N)NC(=O)C,27.919
CC(=N)NC(=O)N,27.526
CC(=N)OC(C)=O,26.97
CC(=N)OC(N)=O,26.077
CC(=O)CC(=O)C,28.109
CC(=O)CC(=O)N,27.115
CC(=O)NC(=O)C,27.395
CC(=O)NC(=N)N,27.304
CC(=O)NC(=O)N,26.787
NC(=[NH2+])CC([O-])=O,28.935
C(C(=O)N)C(=O)N,26.616
C(=O)(N)NC(=O)N,26.151
CC(C)CC(=O)C,31.985
CC(C)CC(=O)N,31.641
CC(C)NC(=O)C,31.389
CC(C)NC(=O)N,30.706
CC(C)OC(=O)C,30.038
CC(C)OC(=O)N,29.57
CC([NH3+])CC([O-])=O,27.757
CC(O)CC(C)=O,30.598
CC(O)CC(N)=O,29.418
C[NH+](C)CC([O-])=O,27.655
CC(C)CC(C)C,35.464
CC(C)CC(C)O,34.288
CC(C)OC(C)C,34.217
CC(O)CC(C)O,33.159
CC1(C)CC(=N)O1,27.264
CC1(CC(=O)C1)C,28.491
CC1(CC(=O)N1)C,27.847
CC1(CC(=O)O1)C,26.255
CC1(CC(=O)C1)O,27.38
CC1(CC(C1)O)C,30.604
CC1(O)CC(O)C1,29.349
CC1CC(C1)(C)C,31.76
CC1CC(C)(C)O1,30.357
CC1CC(C)(O)C1,30.706
CC1(CN(C1)C)O,29.667
CC1(CC1(C)C)C,33.779
CC1(C)CC1(C)O,32.639
CC1(C(O1)(C)C)C,32.657
CC1(O)CC1(C)O,31.223
CC12CC(C)(C1)C2,28.159
CC12CC(C)(C1)O2,27.348
CC12CC(O)(C1)C2,26.957
OC12CC(O)(C1)C2,25.692
CC(C)(C#C)C#C,30.83
CC(C)(C#C)C#N,28.717
CC(C)(C#N)C#N,26.766
CC(N)(C#C)C#N,28.245
CC(C#N)(C#N)N,26.349
CC(C#C)(C#C)O,29.569
CC(O)(C#C)C#N,27.481
CC(C#N)(C#N)O,25.572
CC(C)(C=O)C#C,29.677
CC(C)(C=O)C#N,27.643
CC(O)(C=O)C#C,28.719
CC(O)(C=O)C#N,26.498
CC(C)(C=O)C=O,28.519
CC(C=O)(C=O)O,26.757
CC(C)(CO)C#C,32.249
CC(C)(CO)C#N,30.144
CC(N)(CN)C#N,30.27
CC(N)(CO)C#N,28.898
CC(O)(CN)C#N,28.987
CC(O)(CO)C#C,30.608
CC(O)(CO)C#N,28.405
CCC(C)(C)C#C,33.384
CCC(C)(C)C#N,31.282
CCC(C)(N)C#N,30.976
CCC(C)(O)C#C,32.264
CCC(C)(O)C#N,30.161
CC(C)(C#N)NC,30.736
CC(C)(C#C)OC,31.893
CC(C)(C#N)OC,29.887
CC(C)(CO)C=O,30.941
CC(O)(CO)C=O,29.559
CCC(C)(C)C=O,32.199
CCC(C)(O)C=O,31.318
CC(C)(C=O)OC,30.81
CC(C)(CO)CO,33.492
CC(CO)(CO)O,31.604
CCC(C)(C)CC,35.857
CCC(C)(C)CO,34.624
CCC(C)(C)OC,34.466
CCC(C)(CC)O,34.75
CCC(C)(O)CO,33.189
CC(C)(CO)OC,33.275
CC#CCC(=O)C,29.102
CC#CCC(=O)N,28.741
CC#CCC(C)C,32.46
CC#CCC(C)O,31.243
CC(=O)C#CC#C,25.723
CC(=O)C#CC#N,23.6
C#CC#CC(=O)N,25.542
C(#CC(=O)N)C#N,23.314
CC(=O)C#CC=O,24.682
C(=O)C#CC(=O)N,24.38
CC(=N)OCC#C,27.537
CC(=N)OCC#N,25.531
CC(=O)CCC#C,28.854
CC(=O)CCC#N,26.728
CC(=O)NCC#C,28.05
CC(=O)NCC#N,25.984
CC(=O)OCC#C,26.681
CC(=O)OCC#N,24.653
C#CCCC(=O)N,28.596
C(CC(=O)N)C#N,26.468
C#CCNC(=O)N,27.326
C(C#N)NC(=O)N,25.53
C#CCOC(=O)N,26.319
C(C#N)OC(=O)N,24.187
CC(=N)OCC=O,26.574
CC(=O)CCC=O,27.576
CC(=O)CNC=O,26.522
CC(=O)COC=N,26.582
CC(=O)COC=O,25.539
CC(=O)NCC=O,26.965
CC(=O)OCC=O,25.619
C(CC(=O)N)C=O,27.211
C(C(=O)N)NC=O,26.196
NC(=O)COC=N,26.112
C(C(=O)N)OC=O,25.122
C(C=O)NC(=O)N,26.379
C(C=O)OC(=O)N,25.275
[O-]C(=O)CNC=[NH2+],25.706
CC(C)C#CC#C,29.594
CC(C)C#CC#N,27.251
CC(O)C#CC#C,28.381
CC(O)C#CC#N,26.035
CC(C)C#CC=O,28.339
CC(O)C#CC=O,27.125
CC(C)CCC#C,32.317
CC(C)CCC#N,30.158
CC(C)NCC#N,29.501
CC(C)OCC#C,30.851
CC(C)OCC#N,28.771
CC(O)CCC#C,31.127
CC(O)CCC#N,28.936
CN(C)CCC#N,28.992
CC(C)CCC=O,31.088
CC(C)CNC=O,30.198
CC(C)COC=O,29.086
CC(C)OCC=O,29.819
CC(O)CCC=O,29.855
CC(O)CNC=O,28.745
CC(O)COC=N,28.918
CC(O)COC=O,27.823
CC(=O)NC=NC,27.814
CN=CNC(=O)N,27.42
CC(=O)OC=NC,26.801
CN=COC(=O)N,26.581
NC=[NH+]CC([O-])=O,25.786
CC(C)OC=NC,30.805
CC(=O)C#CCO,27.325
CCC#CC(=O)C,28.531
CCC#CC(=O)N,28.356
C(C#CC(=O)N)O,27.15
[NH3+]CC#CC([O-])=O,25.671
CC(C)C#CCO,31.032
CC(O)C#CCO,29.684
CCC#CC(C)C,32.262
CCC#CC(C)O,31.088
CC(C)N=COC,30.839
CC(=N)OCCO,28.474
CC(=O)CCCO,30.163
CC(=O)NCCO,29.109
CC(=O)OCCO,27.705
CCCCC(=O)C,31.44
CCCCC(=O)N,31.054
CCCNC(=O)C,30.683
CCCNC(=O)N,30.128
CCCOC(=O)C,29.339
CCCOC(=O)N,28.9
CC[NH2+]CC([O-])=O,27.354
CCOCC(=O)C,29.766
CCOCC(=O)N,29.358
C[NH2+]CCC([O-])=O,26.832
CC(=O)CCOC,29.661
COCCC(=O)N,29.405
C(CC(=O)N)CO,29.83
C(CO)NC(=O)N,28.576
C(COC(=O)N)O,27.28
[NH3+]CCCC([O-])=O,26.844
CC(C)CCCO,33.643
CC(C)OCCO,31.621
CC(O)CCCO,32.445
CCCCC(C)C,34.915
CCCCC(C)O,33.692
CCCOC(C)C,33.453
CCOCC(C)C,33.273
CCOCC(C)O,31.636
CC(C)CCOC,33.135
COCCC(C)O,31.914
CC1(CCC1=O)C,28.48
CC1(CNC1=O)C,27.589
CC1(C)COC1=N,27.018
CC1(COC1=O)C,25.972
CC1(C(=O)CN1)C,27.754
CC1(C(=O)CO1)C,26.937
CC1(N)COC1=O,25.64
CC1(O)CCC1=O,27.353
CC1(O)CNC1=O,26.451
CC1(O)COC1=N,25.984
CC1(O)COC1=O,24.923
CC1(C)CCC1O,30.74
CC1(C)OCC1O,29.266
CC1(O)CCC1O,29.716
CC1CCC1(C)C,31.786
CC1CCC1(C)O,30.701
CC1COC1(C)C,30.284
CC1OCC1(C)C,30.107
CC1OCC1(C)O,29.06
CC1(C)CC1C#C,30.183
CC1(C)CC1C#N,27.959
CC1(C)NC1C#C,29.281
CC1(C)NC1C#N,27.186
CC1(C)OC1C#C,28.649
CC1(C)OC1C#N,26.587
CC1(O)CC1C#C,29.073
CC1(O)CC1C#N,26.907
CC1(C)CC1C=O,28.845
CC1(CN1C=O)C,27.758
CC1(C)NC1C=O,28.058
CC1(C)OC1C=O,27.299
CC1(O)CC1C=O,27.803
CC1(C)CC1CO,31.481
CC1(C)NC1CO,30.22
CC1(C)OC1CO,29.775
CC1(O)CC1CO,30.342
CCC1CC1(C)C,32.759
CCC1CC1(C)O,31.592
CCC1OC1(C)C,31.338
CCN1CC1(C)C,31.966
COC1CC1(C)C,31.118
COC1CC1(C)O,29.989
CC1(CC=CC1)C,28.498
CC1(CN=CO1)C,25.922
CC1(O)CC=CC1,27.395
CC1(CCC=C1)C,28.681
CC1(COC=N1)C,25.909
CC1(C=CCO1)C,27.428
CC1(O)CCC=C1,27.597
CC1(CCCC1)C,30.228
CC1(CCCO1)C,28.7
CC1(CCOC1)C,28.45
CC1(COCO1)C,27.023
CC1(OCCO1)C,27.271
CC1(CCCC1)O,29.035
CC1(O)CCOC1,27.268
CC1(C)C(O)C1O,30.591
CC1(O)C(O)C1O,29.487
CC1C(C)C1(C)C,33.607
CC1C(C)C1(C)O,32.405
CC1C(O)C1(C)C,32.236
CC1C(O)C1(C)O,31.098
CC1N(C)C1(C)C,32.877
C#CCC(=O)C#C,25.907
C#CCC(=O)C#N,24.092
C#CC(=O)CC#N,23.798
C(C#N)C(=O)C#N,22.051
C#CCC(=O)C=O,24.902
C(C#N)C(=O)C=O,22.981
C#CC(=N)NC=O,24.356
N=C(OC=O)C#C,23.293
N=C(OC=O)C#N,21.512
C(=N)NC(=N)C#N,23.481
C#CC(=O)NC=N,24.471
N=COC(=O)C#C,23.195
N=COC(=O)C#N,21.441
C#CC(=O)NC=O,23.417
C(=O)C(=N)NC=O,23.163
N=C(OC=O)C=O,22.248
C(=O)C(=N)NC=N,24.141
C(=O)C(=O)NC=N,23.53
N=COC(=O)C=O,22.343
C(=O)C(=O)NC=O,22.54
CC#CC(=O)C#C,25.629
CC#CC(=O)C#N,23.824
CC#CC(=O)C=O,24.832
CC#CC(C)C#C,29.904
CC#CC(C)C#N,27.836
CC#CC(N)C#N,27.312
CC#CC(O)C#C,28.527
CC#CC(O)C#N,26.523
CC#CC(C)C=O,28.802
CC#CC(O)C=O,26.937
CC(CC#C)C#C,29.706
CC(CC#C)C#N,27.602
CC(CC#N)C#C,27.582
CC(CC#N)C#N,25.55
NC(CC#C)C#N,27.234
NC(CC#N)C#C,27.071
NC(CC#N)C#N,25.146
OC(CC#C)C#C,28.479
OC(CC#C)C#N,26.433
OC(CC#N)C#C,26.357
OC(CC#N)C#N,24.36
CC(CC#C)C=O,28.608
CC(CC#N)C=O,26.382
CN(CC#C)C=O,27.075
CN(CC#N)C=O,25.109
OC(CC#C)C=O,26.591
OC(CC#N)C=O,24.692
CC(CC=O)C#C,28.587
CC(CC=O)C#N,26.519
CC(NC=O)C#C,27.757
CC(NC=O)C#N,25.702
CC(OC=N)C#C,27.634
CC(OC=N)C#N,25.702
CC(OC=O)C#C,26.632
CC(OC=O)C#N,24.694
OC(CC=O)C#C,27.355
OC(CC=O)C#N,25.28
CC(CC=O)C=O,27.478
CC(NC=O)C=O,26.513
CC(OC=N)C=O,26.639
CC(OC=O)C=O,25.598
CN(CC=O)C=O,26.121
OC(CC=O)C=O,25.572
CC(=NC)NC=O,27.579
CC(=NC)OC=O,27.02
CN=C(N)NC=O,26.863
CN=CN(C)C=O,27.096
CC#CC(=O)CO,27.439
CCC(=O)C#CC,28.716
CC#CC(=O)NC,28.038
CC#CC(=O)OC,26.489
CCC(=O)CC#C,28.912
CCC(=O)CC#N,26.819
CNC(=O)CC#C,27.842
CNC(=O)CC#N,25.845
COC(=O)CC#C,26.66
COC(=O)CC#N,24.617
C#CCC(=O)CO,27.616
C(C#N)C(=O)CO,25.548
CCC(=N)NC=O,26.874
CCC(=O)CC=O,27.528
CCC(=O)NC=N,27.187
CCC(=O)NC=O,26.378
CCC(=O)OC=N,26.215
CNC(=O)CC=O,26.774
CNC(=O)NC=N,26.071
CNC(=O)NC=O,26.01
CNC(=O)OC=N,25.52
COC(=N)NC=O,25.276
COC(=O)CC=O,25.402
COC(=O)NC=N,25.32
COC(=O)NC=O,24.238
C(C(=O)NC=O)N,25.834
NCC(=O)OC=N,25.722
C(C(=N)NC=O)O,25.093
C(C=O)C(=O)CO,26.249
C(C(=O)NC=N)O,26.269
C(C(=O)NC=O)O,25.203
OCC(=O)OC=N,25.013
CC#CC(C)CO,31.269
CC#CC(O)CO,29.344
CCC(C)C#CC,32.502
CCC(O)C#CC,31.297
COC(C)C#CC,30.902
CC(CO)CC#C,31.13
CC(CO)CC#N,28.99
CCC(C)CC#C,32.331
CCC(C)CC#N,30.173
CCC(O)CC#C,31.246
CCC(O)CC#N,29.062
CCN(C)CC#N,29.115
COC(C)CC#C,30.835
COC(C)CC#N,28.7
OCC(O)CC#C,29.243
OCC(O)CC#N,27.676
CC(CO)CC=O,29.951
CC(CO)NC=O,28.787
CC(CO)OC=N,28.59
CC(CO)OC=O,27.628
CCC(C)CC=O,31.147
CCC(C)NC=O,30.371
CCC(C)OC=O,29.321
CCC(O)CC=O,29.997
COC(C)CC=O,29.678
OCC(O)CC=O,28.049
CCN=C(C#N)N,27.74
CCN=C(C=O)N,28.114
CCCC(=O)C#C,28.48
CCCC(=O)C#N,26.677
CCNC(=N)C#N,27.173
CCNC(=O)C#C,27.757
CCOC(=N)C#C,27.313
CCOC(=N)C#N,25.405
CCOC(=O)C#C,26.359
CCOC(=O)C#N,24.526
CNCC(=O)C#N,25.903
COCC(=O)C#C,26.65
COCC(=O)C#N,24.938
C#CC(=O)CCO,27.189
C(CO)C(=O)C#N,25.389
CCCC(=O)C=O,27.451
CCNC(=N)C=O,27.725
CCNC(=O)C=O,26.294
CCOC(=N)C=O,26.086
CCOC(=O)C=O,25.381
COCC(=O)C=O,25.694
C(CO)C(=O)C=O,26.26
CCC(=O)CCO,30.129
CCC(=O)COC,29.599
CCCC(=O)CC,31.407
CCCC(=O)CO,30.121
CCCC(=O)NC,30.574
CCCC(=O)OC,29.202
CCC(=O)NCC,30.558
CCNC(=O)CO,29.469
CCNC(=O)NC,30.187
CCNC(=O)OC,28.628
CCOC(=N)CC,30.074
CCOC(=N)CO,28.916
CCOC(=N)OC,28.154
CCC(=O)OCC,29.302
CCOC(=O)CN,28.803
CCOC(=O)CO,28.091
CCOC(=O)NC,28.771
CNC(=O)CCO,29.342
CNC(=O)COC,28.848
CNCC(=O)OC,28.321
COC(=N)CCO,28.714
COC(=O)CCO,27.932
COCC(=N)OC,28.103
COCC(=O)CO,28.328
COCC(=O)OC,27.427
C(CO)C(=O)CO,28.864
CC(CCO)C#C,31.099
CC(CCO)C#N,28.981
CCCC(C)C#C,32.351
CCCC(C)C#N,30.226
CCCC(N)C#N,29.747
CCCC(O)C#C,31.07
CCCC(O)C#N,28.988
CCNC(C)C#N,29.68
CCOC(C)C#C,30.817
CCOC(C)C#N,28.799
CNCC(O)C#N,27.429
COCC(C)C#C,30.547
COCC(C)C#N,28.484
COCC(N)C#N,27.997
COCC(O)C#C,29.347
COCC(O)C#N,27.285
NC(CCO)C#N,28.485
OCCC(O)C#C,29.818
OCCC(O)C#N,27.734
CC(CCO)C=O,29.991
CCCC(C)C=O,31.221
CCCC(O)C=O,29.301
CCCN(C)C=O,29.774
CCOC(C)C=O,29.742
CN(CCO)C=O,28.245
COCC(C)C=O,29.323
COCC(O)C=O,27.505
OCCC(O)C=O,28.066
CC(CO)CCO,32.45
CCC(C)CCO,33.666
CCC(C)COC,33.142
CCC(O)CCO,32.434
CCC(O)COC,31.975
CCCC(C)CC,34.924
CCCC(C)CO,33.726
CCCC(C)OC,33.356
CCCC(O)CC,33.722
CCCC(O)CO,31.768
CCOC(C)CC,33.462
CCOC(C)CO,31.666
COC(C)CCO,32.093
COCC(C)CO,31.91
COCC(C)OC,31.597
COCC(O)CO,29.996
OCCC(O)CO,30.491
CC(=O)C(=O)C#C,25.448
CC(=O)C(=O)C#N,23.724
C#CC(=O)C(=N)N,25.653
C(#N)C(=O)C(=N)N,24.091
C#CC(=O)C(=O)N,24.719
CC(=O)C(=O)C=O,24.694
C(=O)C(=O)C(=N)N,24.815
C(=O)C(=O)C(=O)N,23.759
CC(=O)C(O)C#C,27.568
CC(=O)C(O)C#N,25.565
CC(C#C)C(C)=O,29.461
CC(C#C)C(N)=O,28.782
CC(C#N)C(C)=O,27.378
CC(C#N)C(N)=O,26.68
NC(=N)C(O)C#N,26.03
NC(=O)C(O)C#C,26.775
NC(=O)C(O)C#N,24.842
NC(C#C)C(N)=O,28.107
[NH3+]C(C#C)C([O-])=O,25.588
NC(C#N)C(N)=O,26.165
CC(C)C(=O)C#C,29.051
CC(C)C(=O)C#N,27.267
CC(O)C(=O)C#C,27.32
CC(O)C(=O)C#N,25.743
CN(C)C(=N)C#N,26.943
CN(C)C(=O)C#C,27.873
CN(C)C(=O)C#N,25.995
CC(C)C(=O)C=O,28.006
CC(O)C(=O)C=O,26.482
CN(C)C(=N)C=O,27.441
CN(C)C(=O)C=O,26.746
CC(C#N)N(C)C,29.885
CC(C)C(C)C#C,32.932
CC(C)C(C)C#N,30.839
CC(C)C(N)C#N,30.342
CC(C)C(O)C#C,31.694
CC(C)C(O)C#N,29.663
CC(N)C(N)C#N,30.065
CC(O)C(C)C#C,31.506
CC(O)C(C)C#N,29.453
CC(O)C(N)C#N,29.255
CC(O)C(O)C#C,30.699
CC(O)C(O)C#N,28.583
CC(C)C(C)C=O,31.889
CC(C)C(O)C=O,29.878
CC(C)N(C)C=O,30.429
CC(O)C(C)C=O,30.661
CC(O)C(O)C=O,28.668
CC(=O)C(O)C=O,26.399
CC(C=O)C(C)=O,28.277
CC(C=O)C(N)=O,27.118
CC(=O)N(C)C=N,27.389
CN(C=N)C(=O)N,26.843
CC(=N)N(C)C=O,27.068
CC(=O)N(C)C=O,26.496
CN(C=O)C(=N)N,26.806
CN(C=O)C(=O)N,26.026
NC(=O)C(O)C=O,25.313
CC(=O)C(=NC)N,29.068
CN=C(C(=O)N)N,28.436
C[NH+]=C(N)C([O-])=O,25.863
CC(=O)C(=O)CO,26.714
CCC(=O)C(=O)C,28.418
CCC(=O)C(=N)N,28.553
CCC(=O)C(=O)N,27.651
CC(=O)C(=N)NC,28.573
CNC(=[NH2+])C([O-])=O,25.86
CC(=O)C(=O)NC,27.253
CNC(=O)C(=O)N,26.323
CC(=O)C(=O)OC,26.209
COC(=O)C(=N)N,26.354
COC(=O)C(=O)N,25.503
C(C(=O)C(=N)N)O,27.371
C(C(=O)C(=O)N)O,26.369
CC(C)C(=O)CO,30.021
CC(O)C(=O)CO,28.54
CCC(=O)C(C)C,31.937
CCC(=O)C(C)O,30.113
CCC(=O)N(C)C,30.697
CN(C)C(=O)CO,28.767
CC(C)C(=O)NC,31.157
CNC(=O)C(C)O,29.409
CNC(=O)N(C)C,30.213
CC(C)C(=O)OC,29.771
COC(=O)C(C)N,29.208
COC(=O)C(C)O,28.236
CN(C)C(=O)OC,28.805
CC(=O)C(O)CO,28.305
CC(C[NH3+])C([O-])=O,29.041
CC(CO)C(C)=O,30.722
CC(CO)C(N)=O,30.391
CCC(C)C(C)=O,31.979
CCC(C)C(N)=O,31.698
CCC([NH3+])C([O-])=O,28.225
CCC(O)C(C)=O,30.144
CCC(O)C(N)=O,29.826
CCN(C)C(=O)C,30.639
CCN(C)C(=O)N,30.029
C[NH2+]C(C)C([O-])=O,28.021
COC(C)C(C)=O,30.355
COC(C)C(N)=O,29.777
NC(=O)C(O)CO,27.846
[NH3+]C(CO)C([O-])=O,26.524
NC(C[NH3+])C([O-])=O,27.099
[NH3+]CC(O)C([O-])=O,25.922
CC(C)C(C)CO,34.23
CC(C)C(O)CO,32.331
CC(O)C(C)CO,33.07
CC(O)C(O)CO,31.438
CCC(C)C(C)C,35.513
CCC(C)C(C)O,34.351
CCC(O)C(C)C,34.372
CCC(O)C(C)O,32.662
COC(C)C(C)C,33.936
COC(C)C(C)O,32.797
CC1(CCC1)C#C,28.617
CC1(CCC1)C#N,26.425
CC1(CCN1)C#N,25.754
CC1(CCO1)C#C,26.942
CC1(CCO1)C#N,24.899
CC1(COC1)C#C,26.708
CC1(COC1)C#N,24.612
C1CC(C1)(C#N)N,25.984
C1C(CN1)(C#N)N,25.123
C1C(CO1)(C#N)N,24.183
C#CC1(CCC1)O,27.388
C1CC(C1)(C#N)O,25.296
C1C(CN1)(C#N)O,24.492
C#CC1(COC1)O,25.613
C1C(CO1)(C#N)O,23.553
CC1(CCC1)C=O,27.325
CC1(CCO1)C=O,25.802
CC1(COC1)C=O,25.478
C1CC(C1)(C=O)O,25.586
C1C(CO1)(C=O)O,23.676
CC1(CCC1)CO,29.89
CC1(CO)CCO1,27.71
CC1(COC1)CO,27.993
CCC1(CCC1)C,31.128
CCC1(C)CCO1,29.479
CCC1(COC1)C,29.208
CCC1(CCC1)O,30.006
CCC1(COC1)O,28.16
CC1(CCC1)OC,29.589
CC1(COC1)OC,27.731
C1CC(C1)(CO)O,28.276
C1C(CO1)(CO)O,26.438
CC#CC1(CC1)C,29.648
CC#CC1(C)CN1,28.736
CC#CC1(C)CO1,28.038
CC#CC1(CC1)O,28.414
CC1(CC1)CC#C,29.432
CC1(CC#C)CN1,28.503
CC1(CC#C)CO1,27.851
CC1(CC1)CC#N,27.298
CC1(CC#N)CN1,26.384
CC1(CC#N)CO1,25.744
C#CCC1(CC1)O,28.096
C1CC1(CC#N)O,26.059
CC1(CC1)NC=O,27.494
CC1(CC1)OC=O,26.494
CC1(CC1)CC=O,28.279
CC1(CC=O)CN1,27.334
CC1(CC=O)CO1,26.706
C1CC1(CC=O)O,27.249
CC1(CC1)CCO,30.722
CC1(CCO)CO1,29.114
CCCC1(CC1)C,31.994
CCCC1(C)CO1,30.425
CCCC1(CC1)O,30.904
CCOC1(CC1)C,30.641
CC1(CC1)COC,30.222
COCC1(C)CN1,29.251
COCC1(C)CO1,28.623
COCC1(CC1)O,28.867
C1CC1(CCO)O,30.05
CC1(CC1O)C#C,29.11
CC1(CC1O)C#N,26.893
CC1CC1(C)C#C,30.311
CC1CC1(C)C#N,28.097
CC1CC1(N)C#N,27.938
CC1CC1(O)C#C,29.013
CC1CC1(O)C#N,26.819
CC1NC1(C)C#C,29.478
CC1NC1(C)C#N,27.334
CC1OC1(C)C#C,28.791
CC1OC1(C)C#N,26.743
CN1CC1(C)C#C,29.369
CN1CC1(C)C#N,27.271
NC1(CC1O)C#N,25.678
NC1CC1(N)C#N,26.919
NC1CC1(O)C#N,26.318
OC1CC1(O)C#C,27.548
OC1CC1(O)C#N,25.401
CC1(CC1O)C=O,27.719
CC1CC1(C)C=O,28.993
CC1CC1(O)C=O,27.727
CC1NC1(C)C=O,27.971
CC1OC1(C)C=O,27.548
CN1CC1(C)C=O,28.081
OC1CC1(O)C=O,26.226
CC1(CO)CC1O,30.218
CC1CC1(C)CO,31.458
CC1CC1(O)CO,30.114
CC1NC1(C)CO,30.662
CC1OC1(C)CO,29.687
CCC1(C)CC1C,32.779
CCC1(C)CC1O,31.495
CCC1(C)CN1C,31.765
CCC1(C)OC1C,31.318
CCC1(O)CC1C,31.661
CCC1(O)CC1O,30.432
CN1CC1(C)CO,30.119
COC1(C)CC1C,31.251
COC1(C)CC1O,29.776
OCC1(O)CC1O,28.819
CC(=O)C1(CC1)C,28.834
CC(=O)C1(C)CN1,27.856
CC(=O)C1(C)CO1,27.503
CC(=O)C1(CC1)O,27.792
CC1(CC1)C(=O)N,28.607
CC1(CN1)C(N)=O,27.263
CC1(CO1)C(N)=O,26.699
C1CC1(C(=O)N)O,26.859
[NH3+]C1(CC1)C([O-])=O,25.51
